MODEL,MAKE,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION*,,,,CO2 EMISSIONS ,,
YEAR,,# = high output engine,,(L),,,TYPE,CITY (L/100 km),HWY (L/100 km),COMB (L/100 km),COMB (mpg),(g/km),,
2007,TOYOTA,TACOMA,PICKUP TRUCK - STANDARD,2.7,4,A4,X,12.6,9.5,11.2,25,258,,
2007,TOYOTA,TACOMA,PICKUP TRUCK - STANDARD,2.7,4,M5,X,11.5,9.1,10.4,27,239,,
2007,TOYOTA,TACOMA,PICKUP TRUCK - STANDARD,4.0,6,A5,X,14.4,11.5,13.1,22,301,,
2007,TOYOTA,TACOMA,PICKUP TRUCK - STANDARD,4.0,6,M6,X,15.1,11.9,13.7,21,315,,
2007,TOYOTA,TACOMA 4X4,PICKUP TRUCK - STANDARD,4.0,6,A5,X,15.0,12.0,13.7,21,315,,
2007,TOYOTA,TACOMA 4X4,PICKUP TRUCK - STANDARD,4.0,6,M6,X,16.1,12.8,14.6,19,336,,
2007,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,4.7,8,AS5,X,17.1,13.7,15.6,18,359,,
2007,TOYOTA,TUNDRA 4X4,PICKUP TRUCK - STANDARD,4.7,8,AS5,X,17.6,14.2,16.0,18,368,,
2007,TOYOTA,YARIS,SUBCOMPACT,1.5,4,A4,X,8.2,6.7,7.5,38,173,,
2007,TOYOTA,YARIS,SUBCOMPACT,1.5,4,M5,X,8.1,6.6,7.4,38,170,,
2007,VOLKSWAGEN,CITY GOLF,COMPACT,2.0,4,A4,X,11.0,8.6,9.9,29,228,,
2007,VOLKSWAGEN,CITY GOLF,COMPACT,2.0,4,M5,X,11.2,8.5,10.0,28,230,,
2007,VOLKSWAGEN,CITY JETTA,COMPACT,2.0,4,A4,X,11.0,8.6,9.9,29,228,,
2007,VOLKSWAGEN,CITY JETTA,COMPACT,2.0,4,M5,X,11.2,8.5,10.0,28,230,,
2007,VOLKSWAGEN,EOS,SUBCOMPACT,2.0,4,AS6,Z,11.7,8.2,10.1,28,232,,
2007,VOLKSWAGEN,EOS,SUBCOMPACT,2.0,4,M6,Z,11.5,8.1,10.0,28,230,,
2007,VOLKSWAGEN,EOS,SUBCOMPACT,3.2,6,AS6,Z,12.2,8.9,10.7,26,246,,
2007,VOLKSWAGEN,GTI,COMPACT,2.0,4,AS6,Z,10.6,8.2,9.6,29,221,,
2007,VOLKSWAGEN,GTI,COMPACT,2.0,4,M6,Z,11.5,8.1,10.0,28,230,,
2007,VOLKSWAGEN,JETTA,COMPACT,2.0,4,AS6,Z,10.6,8.2,9.6,29,221,,
2007,VOLKSWAGEN,JETTA,COMPACT,2.0,4,M6,Z,11.5,8.1,10.0,28,230,,
2007,VOLKSWAGEN,JETTA,COMPACT,2.5,5,AS6,X,12.5,8.6,10.7,26,246,,
2007,VOLKSWAGEN,JETTA,COMPACT,2.5,5,M5,X,12.1,8.6,10.5,27,242,,
2007,VOLKSWAGEN,NEW BEETLE,SUBCOMPACT,2.5,5,AS6,X,11.8,8.1,10.1,28,232,,
2007,VOLKSWAGEN,NEW BEETLE,SUBCOMPACT,2.5,5,M5,X,11.8,8.5,10.3,27,237,,
2007,VOLKSWAGEN,NEW BEETLE CONVERTIBLE,MINICOMPACT,2.5,5,AS6,X,12.5,8.6,10.7,26,246,,
2007,VOLKSWAGEN,NEW BEETLE CONVERTIBLE,MINICOMPACT,2.5,5,M5,X,12.1,8.6,10.5,27,242,,
2007,VOLKSWAGEN,PASSAT,MID-SIZE,2.0,4,AS6,Z,12.2,8.5,10.5,27,242,,
2007,VOLKSWAGEN,PASSAT,MID-SIZE,2.0,4,M6,Z,11.5,8.1,10.0,28,230,,
2007,VOLKSWAGEN,PASSAT,MID-SIZE,3.6,6,AS6,Z,13.9,9.1,11.8,24,271,,
2007,VOLKSWAGEN,PASSAT 4MOTION,MID-SIZE,3.6,6,AS6,Z,14.4,9.8,12.3,23,283,,
2007,VOLKSWAGEN,PASSAT 4MOTION WAGON,STATION WAGON - MID-SIZE,3.6,6,AS6,Z,14.4,9.8,12.3,23,283,,
2007,VOLKSWAGEN,PASSAT WAGON,STATION WAGON - MID-SIZE,2.0,4,AS6,Z,11.7,8.2,10.1,28,232,,
2007,VOLKSWAGEN,PASSAT WAGON,STATION WAGON - MID-SIZE,2.0,4,M6,Z,11.5,8.1,10.0,28,230,,
2007,VOLKSWAGEN,PASSAT WAGON,STATION WAGON - MID-SIZE,3.6,6,AS6,Z,13.9,9.1,11.8,24,271,,
2007,VOLKSWAGEN,RABBIT,COMPACT,2.5,5,AS6,X,11.9,8.5,10.4,27,239,,
2007,VOLKSWAGEN,RABBIT,COMPACT,2.5,5,M5,X,12.1,8.6,10.5,27,242,,
2007,VOLKSWAGEN,TOUAREG,SUV,3.6,6,AS6,Z,16.8,12.9,15.1,19,347,,
2007,VOLKSWAGEN,TOUAREG,SUV,4.2,8,AS6,Z,18.9,13.5,16.5,17,380,,
2007,VOLVO,C70 T5 TURBO,SUBCOMPACT,2.5,5,AS5,Z,13.3,8.9,11.3,25,260,,
2007,VOLVO,C70 T5 TURBO,SUBCOMPACT,2.5,5,M6,Z,12.8,8.7,10.9,26,251,,
2007,VOLVO,S40 2.4i,COMPACT,2.4,5,AS5,Z,12.0,8.3,10.4,27,239,,
2007,VOLVO,S40 2.4i,COMPACT,2.4,5,M5,Z,12.3,8.8,10.7,26,246,,
2007,VOLVO,S40 T5 AWD TURBO,COMPACT,2.5,5,AS5,Z,13.2,9.1,11.4,25,262,,
2007,VOLVO,S40 T5 AWD TURBO,COMPACT,2.5,5,M6,Z,13.3,9.1,11.4,25,262,,
2007,VOLVO,S40 T5 TURBO,COMPACT,2.5,5,AS5,Z,12.5,8.5,10.7,26,246,,
2007,VOLVO,S40 T5 TURBO,COMPACT,2.5,5,M6,Z,12.8,8.7,10.9,26,251,,
2007,VOLVO,S60 2.4,COMPACT,2.4,5,M5,Z,12.3,8.8,10.7,26,246,,
2007,VOLVO,S60 2.5T AWD TURBO,COMPACT,2.5,5,A5,Z,13.4,9.4,11.6,24,267,,
2007,VOLVO,S60 2.5T AWD TURBO,COMPACT,2.5,5,AS5,Z,13.2,9.1,11.4,25,262,,
2007,VOLVO,S60 2.5T TURBO,COMPACT,2.5,5,A5,Z,12.6,8.6,10.8,26,248,,
2007,VOLVO,S60 2.5T TURBO,COMPACT,2.5,5,AS5,Z,12.5,8.5,10.7,26,246,,
2007,VOLVO,S60 R AWD TURBO,COMPACT,2.5,5,AS6,Z,15.2,10.3,13.0,22,299,,
2007,VOLVO,S60 R AWD TURBO,COMPACT,2.5,5,M6,Z,14.5,10.4,12.6,22,290,,
2007,VOLVO,S60 T5 TURBO,COMPACT,2.4,5,AS5,Z,13.3,9.0,11.4,25,262,,
2007,VOLVO,S60 T5 TURBO,COMPACT,2.4,5,M6,Z,12.9,9.3,11.2,25,258,,
2007,VOLVO,V50 2.4i,STATION WAGON - SMALL,2.4,5,AS5,Z,12.0,8.3,10.4,27,239,,
2007,VOLVO,V50 2.4i,STATION WAGON - SMALL,2.4,5,M5,Z,12.3,8.8,10.7,26,246,,
2007,VOLVO,V50 T5 AWD TURBO,STATION WAGON - SMALL,2.5,5,AS5,Z,13.2,9.1,11.4,25,262,,
2007,VOLVO,V50 T5 AWD TURBO,STATION WAGON - SMALL,2.5,5,M6,Z,13.7,9.5,11.8,24,271,,
2007,VOLVO,V50 T5 TURBO,STATION WAGON - SMALL,2.5,5,AS5,Z,12.5,8.5,10.7,26,246,,
2007,VOLVO,V50 T5 TURBO,STATION WAGON - SMALL,2.5,5,M6,Z,12.8,8.7,10.9,26,251,,
2007,VOLVO,V70 2.4,STATION WAGON - MID-SIZE,2.4,5,A5,Z,12.8,8.9,11.0,26,253,,
2007,VOLVO,V70 2.4,STATION WAGON - MID-SIZE,2.4,5,M5,Z,12.3,8.8,10.7,26,246,,
2007,VOLVO,V70 2.5T AWD TURBO,STATION WAGON - MID-SIZE,2.5,5,A5,Z,13.4,9.4,11.6,24,267,,
2007,VOLVO,V70 2.5T AWD TURBO,STATION WAGON - MID-SIZE,2.5,5,AS5,Z,13.2,9.1,11.4,25,262,,
2007,VOLVO,V70 2.5T TURBO,STATION WAGON - MID-SIZE,2.5,5,AS5,Z,13.3,8.9,11.3,25,260,,
2007,VOLVO,V70 R AWD TURBO,STATION WAGON - MID-SIZE,2.5,5,AS6,Z,15.2,10.3,13.0,22,299,,
2007,VOLVO,V70 R AWD TURBO,STATION WAGON - MID-SIZE,2.5,5,M6,Z,14.5,10.4,12.6,22,290,,
2007,VOLVO,V70 T5 TURBO,STATION WAGON - MID-SIZE,2.4,5,AS5,Z,13.3,9.0,11.4,25,262,,
2007,VOLVO,V70 T5 TURBO,STATION WAGON - MID-SIZE,2.4,5,M6,Z,13.5,9.7,11.8,24,271,,
2007,VOLVO,XC70 AWD TURBO,SUV,2.5,5,AS5,Z,14.4,10.4,12.6,22,290,,
2007,VOLVO,XC90 2.5T AWD TURBO,SUV,2.5,5,AS5,Z,15.3,11.8,13.7,21,315,,
2007,VOLVO,XC90 2.5T TURBO,SUV,2.5,5,AS5,Z,15.2,11.2,13.4,21,308,,
2007,VOLVO,XC90 3.2,SUV,3.2,6,AS6,Z,15.5,11.4,13.7,21,315,,
2007,VOLVO,XC90 3.2 AWD,SUV,3.2,6,AS6,Z,16.3,11.8,14.2,20,327,,
2007,VOLVO,XC90 V8 AWD,SUV,4.4,8,AS6,Z,18.0,12.5,15.5,18,357,,
2008,ACURA,CSX,COMPACT,2.0,4,AS5,X,10.9,7.8,9.5,30,219,,
2008,ACURA,CSX,COMPACT,2.0,4,M5,X,10.0,7.6,8.9,32,205,,
2008,ACURA,CSX,COMPACT,2.0,4,M6,Z,11.6,8.1,10.0,28,230,,
2008,ACURA,MDX AWD,SUV,3.7,6,AS5,Z,15.4,11.8,13.8,20,317,,
2008,ACURA,RDX AWD TURBO,SUV,2.3,4,AS5,Z,14.0,11.0,12.7,22,292,,
2008,ACURA,RL AWD,MID-SIZE,3.5,6,AS5,Z,14.5,9.9,12.4,23,285,,
2008,ACURA,TL,MID-SIZE,3.2,6,AS5,Z,13.1,8.9,11.2,25,258,,
2008,ACURA,TL,MID-SIZE,3.5,6,AS5,Z,13.8,9.3,11.8,24,271,,
2008,ACURA,TL,MID-SIZE,3.5,6,M6,Z,13.1,8.7,11.1,25,255,,
2008,ACURA,TSX,COMPACT,2.4,4,AS5,Z,11.9,8.3,10.3,27,237,,
2008,ACURA,TSX,COMPACT,2.4,4,M6,Z,12.2,8.6,10.6,27,244,,
2008,ASTON MARTIN,DB9 COUPE,MINICOMPACT,5.9,12,AS6,Z,21.2,13.3,17.6,16,405,,
2008,ASTON MARTIN,DB9 COUPE,MINICOMPACT,5.9,12,M6,Z,23.0,14.4,19.1,15,439,,
2008,ASTON MARTIN,DB9 VOLANTE,MINICOMPACT,5.9,12,AS6,Z,20.7,13.8,17.6,16,405,,
2008,ASTON MARTIN,DB9 VOLANTE,MINICOMPACT,5.9,12,M6,Z,23.0,14.4,19.1,15,439,,
2008,ASTON MARTIN,V8 VANTAGE,TWO-SEATER,4.3,8,AM6,Z,17.9,11.9,15.2,19,350,,
2008,ASTON MARTIN,V8 VANTAGE,TWO-SEATER,4.3,8,M6,Z,19.0,12.7,16.2,17,373,,
2008,AUDI,A3,STATION WAGON - SMALL,2.0,4,AS6,Z,10.6,8.2,9.6,29,221,,
2008,AUDI,A3,STATION WAGON - SMALL,2.0,4,M6,Z,11.5,8.1,10.0,28,230,,
2008,AUDI,A3 QUATTRO,STATION WAGON - SMALL,3.2,6,AS6,Z,12.8,9.5,11.3,25,260,,
2008,AUDI,A4,COMPACT,2.0,4,AV,Z,11.2,8.0,9.7,29,223,,
2008,AUDI,A4,COMPACT,2.0,4,M6,Z,11.6,7.5,9.8,29,225,,
2008,AUDI,A4 AVANT QUATTRO,STATION WAGON - SMALL,2.0,4,AS6,Z,12.2,8.6,10.6,27,244,,
2008,AUDI,A4 AVANT QUATTRO,STATION WAGON - SMALL,2.0,4,M6,Z,12.0,8.3,10.4,27,239,,
2008,AUDI,A4 AVANT QUATTRO,STATION WAGON - SMALL,3.1,6,AS6,Z,13.6,9.5,11.8,24,271,,
2008,AUDI,A4 AVANT QUATTRO,STATION WAGON - SMALL,3.1,6,M6,Z,15.2,9.6,12.7,22,292,,
2008,AUDI,A4 CABRIOLET,SUBCOMPACT,2.0,4,AV,Z,11.2,8.0,9.7,29,223,,
2008,AUDI,A4 CABRIOLET QUATTRO,SUBCOMPACT,2.0,4,AS6,Z,12.2,8.6,10.6,27,244,,
2008,AUDI,A4 CABRIOLET QUATTRO,SUBCOMPACT,3.1,6,AS6,Z,14.0,9.6,12.0,24,276,,
2008,AUDI,A4 QUATTRO,COMPACT,2.0,4,AS6,Z,12.2,8.6,10.6,27,244,,
2008,AUDI,A4 QUATTRO,COMPACT,2.0,4,M6,Z,12.0,8.3,10.4,27,239,,
2008,AUDI,A4 QUATTRO,COMPACT,3.1,6,AS6,Z,13.6,9.5,11.8,24,271,,
2008,AUDI,A4 QUATTRO,COMPACT,3.1,6,M6,Z,15.2,9.6,12.7,22,292,,
2008,AUDI,A5 QUATTRO,SUBCOMPACT,3.2,6,AS6,Z,13.1,9.0,11.3,25,260,,
2008,AUDI,A5 QUATTRO,SUBCOMPACT,3.2,6,M6,Z,14.3,8.5,11.6,24,267,,
2008,AUDI,A6 AVANT QUATTRO,STATION WAGON - MID-SIZE,3.1,6,AS6,Z,14.0,9.6,12.0,24,276,,
2008,AUDI,A6 QUATTRO,MID-SIZE,3.1,6,AS6,Z,13.6,9.5,11.8,24,271,,
2008,AUDI,A6 QUATTRO,MID-SIZE,4.2,8,AS6,Z,14.7,10.4,12.8,22,294,,
2008,AUDI,A8,MID-SIZE,4.2,8,AS6,Z,14.7,10.4,12.8,22,294,,
2008,AUDI,A8L,FULL-SIZE,4.2,8,AS6,Z,14.7,10.4,12.8,22,294,,
2008,AUDI,A8L,FULL-SIZE,6.0,12,AS6,Z,18.2,12.2,15.5,18,357,,
2008,AUDI,Q7,SUV,3.6,6,AS6,Z,16.6,12.1,14.6,19,336,,
2008,AUDI,Q7,SUV,4.2,8,AS6,Z,19.3,13.8,16.8,17,386,,
2008,AUDI,R8,TWO-SEATER,4.2,8,AS6,Z,17.9,12.5,15.4,18,354,,
2008,AUDI,R8,TWO-SEATER,4.2,8,M6,Z,18.7,12.0,15.7,18,361,,
2008,AUDI,RS4,COMPACT,4.2,8,M6,Z,18.7,12.0,15.7,18,361,,
2008,AUDI,S4,COMPACT,4.2,8,AS6,Z,17.1,11.2,14.5,19,334,,
2008,AUDI,S4,COMPACT,4.2,8,M6,Z,17.8,12.0,15.2,19,350,,
2008,AUDI,S4 AVANT,STATION WAGON - SMALL,4.2,8,AS6,Z,17.2,11.2,14.5,19,334,,
2008,AUDI,S4 AVANT,STATION WAGON - SMALL,4.2,8,M6,Z,17.8,12.0,15.2,19,350,,
2008,AUDI,S4 CABRIOLET,SUBCOMPACT,4.2,8,AS6,Z,17.2,11.2,14.5,19,334,,
2008,AUDI,S4 CABRIOLET,SUBCOMPACT,4.2,8,M6,Z,18.0,12.1,15.3,18,352,,
2008,AUDI,S5,SUBCOMPACT,4.2,8,AS6,Z,14.4,10.5,12.6,22,290,,
2008,AUDI,S5,SUBCOMPACT,4.2,8,M6,Z,16.8,11.1,14.2,20,327,,
2008,AUDI,S6,MID-SIZE,5.2,10,AS6,Z,16.9,12.2,14.8,19,340,,
2008,AUDI,S8,MID-SIZE,5.2,10,AS6,Z,18.4,12.7,15.8,18,363,,
2008,AUDI,TT COUPE,SUBCOMPACT,2.0,4,AS6,Z,10.3,7.5,9.1,31,209,,
2008,AUDI,TT COUPE QUATTRO,SUBCOMPACT,3.2,6,AS6,Z,13.2,9.8,11.7,24,269,,
2008,AUDI,TT COUPE QUATTRO,SUBCOMPACT,3.2,6,M6,Z,14.2,9.6,12.1,23,278,,
2008,AUDI,TT ROADSTER,TWO-SEATER,2.0,4,AS6,Z,10.6,8.2,9.6,29,221,,
2008,AUDI,TT ROADSTER QUATTRO,TWO-SEATER,3.2,6,AS6,Z,13.2,9.8,11.7,24,269,,
2008,AUDI,TT ROADSTER QUATTRO,TWO-SEATER,3.2,6,M6,Z,14.2,9.6,12.1,23,278,,
2008,BENTLEY,ARNAGE,MID-SIZE,6.8,8,AS6,Z,24.5,16.2,20.8,14,478,,
2008,BENTLEY,AZURE,MID-SIZE,6.8,8,AS6,Z,24.9,15.3,20.6,14,474,,
2008,BENTLEY,CONTINENTAL FLYING SPUR,MID-SIZE,6.0,12,AS6,Z,22.9,13.9,18.9,15,435,,
2008,BENTLEY,CONTINENTAL GT,COMPACT,6.0,12,AS6,Z,22.4,13.6,18.5,15,426,,
2008,BENTLEY,CONTINENTAL GTC,COMPACT,6.0,12,AS6,Z,22.9,13.9,18.9,15,435,,
2008,BMW,128i CABRIOLET,SUBCOMPACT,3.0,6,A6,Z,12.9,8.6,10.9,26,251,,
2008,BMW,128i CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,12.7,8.3,10.7,26,246,,
2008,BMW,128i COUPE,SUBCOMPACT,3.0,6,A6,Z,12.6,8.3,10.7,26,246,,
2008,BMW,128i COUPE,SUBCOMPACT,3.0,6,M6,Z,12.7,8.3,10.7,26,246,,
2008,BMW,135i CABRIOLET,SUBCOMPACT,3.0,6,A6,Z,13.4,9.0,11.4,25,262,,
2008,BMW,135i CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,13.9,9.1,11.8,24,271,,
2008,BMW,135i COUPE,SUBCOMPACT,3.0,6,A6,Z,13.2,9.1,11.4,25,262,,
2008,BMW,135i COUPE,SUBCOMPACT,3.0,6,M6,Z,13.5,9.4,11.6,24,267,,
2008,BMW,323i,COMPACT,2.5,6,A6,Z,12.7,8.0,10.6,27,244,,
2008,BMW,323i,COMPACT,2.5,6,M6,Z,12.6,8.2,10.6,27,244,,
2008,BMW,328i,COMPACT,3.0,6,A6,Z,12.6,8.3,10.7,26,246,,
2008,BMW,328i,COMPACT,3.0,6,M6,Z,12.7,8.3,10.7,26,246,,
2008,BMW,328i CABRIOLET,SUBCOMPACT,3.0,6,A6,Z,12.9,8.6,10.9,26,251,,
2008,BMW,328i CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,13.7,8.8,11.5,25,265,,
2008,BMW,328i COUPE,SUBCOMPACT,3.0,6,A6,Z,12.6,8.3,10.7,26,246,,
2008,BMW,328i COUPE,SUBCOMPACT,3.0,6,M6,Z,12.7,8.3,10.7,26,246,,
2008,BMW,328xi,COMPACT,3.0,6,A6,Z,13.4,9.4,11.6,24,267,,
2008,BMW,328xi,COMPACT,3.0,6,M6,Z,13.8,9.0,11.7,24,269,,
2008,BMW,328xi COUPE,SUBCOMPACT,3.0,6,A6,Z,13.4,9.4,11.6,24,267,,
2008,BMW,328xi COUPE,SUBCOMPACT,3.0,6,M6,Z,13.8,9.0,11.7,24,269,,
2008,BMW,328xi TOURING,STATION WAGON - SMALL,3.0,6,A6,Z,13.4,9.4,11.6,24,267,,
2008,BMW,328xi TOURING,STATION WAGON - SMALL,3.0,6,M6,Z,13.8,9.0,11.7,24,269,,
2008,BMW,335i,COMPACT,3.0,6,A6,Z,13.4,9.0,11.4,25,262,,
2008,BMW,335i,COMPACT,3.0,6,M6,Z,13.9,9.1,11.8,24,271,,
2008,BMW,335i CABRIOLET,SUBCOMPACT,3.0,6,A6,Z,13.4,9.0,11.4,25,262,,
2008,BMW,335i CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,13.9,9.1,11.8,24,271,,
2008,BMW,335i COUPE,SUBCOMPACT,3.0,6,A6,Z,13.4,9.0,11.4,25,262,,
2008,BMW,335i COUPE,SUBCOMPACT,3.0,6,M6,Z,13.9,9.1,11.8,24,271,,
2008,BMW,335xi,COMPACT,3.0,6,A6,Z,13.8,9.4,11.8,24,271,,
2008,BMW,335xi,COMPACT,3.0,6,M6,Z,14.2,9.5,12.1,23,278,,
2008,BMW,335xi COUPE,SUBCOMPACT,3.0,6,A6,Z,13.8,9.4,11.8,24,271,,
2008,BMW,335xi COUPE,SUBCOMPACT,3.0,6,M6,Z,14.2,9.5,12.1,23,278,,
2008,BMW,528i,MID-SIZE,3.0,6,A6,Z,12.9,8.6,10.9,26,251,,
2008,BMW,528i,MID-SIZE,3.0,6,M6,Z,12.7,8.3,10.7,26,246,,
2008,BMW,528xi,MID-SIZE,3.0,6,A6,Z,13.4,9.4,11.6,24,267,,
2008,BMW,528xi,MID-SIZE,3.0,6,M6,Z,13.8,9.0,11.7,24,269,,
2008,BMW,535i,MID-SIZE,3.0,6,A6,Z,13.4,9.0,11.4,25,262,,
2008,BMW,535i,MID-SIZE,3.0,6,M6,Z,13.9,9.1,11.8,24,271,,
2008,BMW,535xi,MID-SIZE,3.0,6,A6,Z,13.8,9.4,11.8,24,271,,
2008,BMW,535xi,MID-SIZE,3.0,6,M6,Z,14.2,9.5,12.1,23,278,,
2008,BMW,535xi TOURING,STATION WAGON - MID-SIZE,3.0,6,A6,Z,14.4,9.7,12.3,23,283,,
2008,BMW,535xi TOURING,STATION WAGON - MID-SIZE,3.0,6,M6,Z,15.1,10.1,12.8,22,294,,
2008,BMW,550i,MID-SIZE,4.8,8,A6,Z,15.0,10.1,12.8,22,294,,
2008,BMW,550i,MID-SIZE,4.8,8,M6,Z,15.6,10.7,13.4,21,308,,
2008,BMW,650i CABRIOLET,SUBCOMPACT,4.8,8,A6,Z,15.4,10.2,13.1,22,301,,
2008,BMW,650i CABRIOLET,SUBCOMPACT,4.8,8,M6,Z,16.7,11.3,14.3,20,329,,
2008,BMW,650i COUPE,SUBCOMPACT,4.8,8,A6,Z,15.0,10.1,12.8,22,294,,
2008,BMW,650i COUPE,SUBCOMPACT,4.8,8,M6,Z,15.6,10.7,13.4,21,308,,
2008,BMW,750i,FULL-SIZE,4.8,8,A6,Z,15.4,10.2,13.1,22,301,,
2008,BMW,750Li,FULL-SIZE,4.8,8,A6,Z,15.4,10.2,13.1,22,301,,
2008,BMW,760Li,FULL-SIZE,6.0,12,A6,Z,17.7,11.3,14.8,19,340,,
2008,BMW,M COUPE,TWO-SEATER,3.2,6,M6,Z,16.2,10.6,13.7,21,315,,
2008,BMW,M ROADSTER,TWO-SEATER,3.2,6,M6,Z,16.2,10.6,13.7,21,315,,
2008,BMW,M3,COMPACT,4.0,8,M6,Z,17.0,11.4,14.5,19,334,,
2008,BMW,M3 COUPE,SUBCOMPACT,4.0,8,M6,Z,17.0,11.4,14.5,19,334,,
2008,BMW,M5,MID-SIZE,5.0,10,AM7,Z,20.3,12.9,17.0,17,391,,
2008,BMW,M5,MID-SIZE,5.0,10,M6,Z,21.9,13.9,18.3,15,421,,
2008,BMW,M6,SUBCOMPACT,5.0,10,AM7,Z,20.3,12.9,17.0,17,391,,
2008,BMW,M6,SUBCOMPACT,5.0,10,M6,Z,21.9,13.9,18.3,15,421,,
2008,BMW,M6 CABRIOLET,SUBCOMPACT,5.0,10,AM7,Z,19.9,12.7,16.6,17,382,,
2008,BMW,M6 CABRIOLET,SUBCOMPACT,5.0,10,M6,Z,22.3,13.7,18.5,15,426,,
2008,BMW,X3 3.0i,SUV,3.0,6,A6,Z,13.7,9.8,12.0,24,276,,
2008,BMW,X3 3.0i,SUV,3.0,6,M6,Z,14.4,9.9,12.4,23,285,,
2008,BMW,X3 3.0si,SUV,3.0,6,A6,Z,13.7,9.8,12.0,24,276,,
2008,BMW,X3 3.0si,SUV,3.0,6,M6,Z,14.4,9.9,12.4,23,285,,
2008,BMW,X5 3.0si,SUV,3.0,6,A6,Z,15.2,11.0,13.3,21,306,,
2008,BMW,X5 4.8i,SUV,4.8,8,A6,Z,17.3,12.0,14.9,19,343,,
2008,BMW,X6 XDRIVE 35i,SUV,3.0,6,A6,Z,16.1,11.8,14.1,20,324,,
2008,BMW,Z4 3.0si,TWO-SEATER,3.0,6,A6,Z,12.6,8.3,10.7,26,246,,
2008,BMW,Z4 3.0si,TWO-SEATER,3.0,6,M6,Z,12.7,8.3,10.7,26,246,,
2008,BUICK,ALLURE,MID-SIZE,3.6,6,A4,X,13.9,9.3,11.8,24,271,,
2008,BUICK,ALLURE,MID-SIZE,3.8,6,A4,X,13.5,8.6,11.3,25,260,,
2008,BUICK,ALLURE,MID-SIZE,5.3,8,A4,Z,14.5,9.6,12.3,23,283,,
2008,BUICK,ENCLAVE,SUV,3.6,6,A6,X,14.6,9.8,12.4,23,285,,
2008,BUICK,ENCLAVE AWD,SUV,3.6,6,A6,X,15.1,10.5,13.0,22,299,,
2008,BUICK,LUCERNE,FULL-SIZE,3.8,6,A4,X,13.5,8.6,11.3,25,260,,
2008,BUICK,LUCERNE,FULL-SIZE,4.6,8,A4,Z,15.4,10.3,13.1,22,301,,
2008,CADILLAC,CTS,MID-SIZE,3.6,6,AS6,X,13.3,8.9,11.3,25,260,,
2008,CADILLAC,CTS,MID-SIZE,3.6,6,M6,X,15.2,9.6,12.7,22,292,,
2008,CADILLAC,CTS #,MID-SIZE,3.6,6,AS6,X,13.7,8.9,11.6,24,267,,
2008,CADILLAC,CTS #,MID-SIZE,3.6,6,M6,X,15.6,9.5,12.9,22,297,,
2008,CADILLAC,CTS AWD,MID-SIZE,3.6,6,AS6,X,13.8,9.5,11.9,24,274,,
2008,CADILLAC,CTS AWD #,MID-SIZE,3.6,6,AS6,X,14.0,8.9,11.7,24,269,,
2008,CADILLAC,DTS,FULL-SIZE,4.6,8,A4,Z,15.4,10.3,13.1,22,301,,
2008,CADILLAC,ESCALADE AWD,SUV,6.2,8,A6,Z,19.6,12.7,16.5,17,380,,
2008,CADILLAC,SRX,SUV,3.6,6,AS5,X,16.0,10.5,13.5,21,311,,
2008,CADILLAC,SRX,SUV,4.6,8,AS6,Z,17.6,11.5,14.8,19,340,,
2008,CADILLAC,SRX AWD,SUV,3.6,6,AS5,X,16.5,10.9,14.0,20,322,,
2008,CADILLAC,SRX AWD,SUV,4.6,8,AS6,Z,17.8,11.8,15.1,19,347,,
2008,CADILLAC,STS,MID-SIZE,4.4,8,AS6,Z,18.2,12.1,15.5,18,357,,
2008,CADILLAC,STS,MID-SIZE,4.6,8,AS6,Z,15.7,9.6,13.0,22,299,,
2008,CADILLAC,STS #,MID-SIZE,3.6,6,AS6,X,13.7,8.9,11.6,24,267,,
2008,CADILLAC,STS AWD,MID-SIZE,4.6,8,AS6,Z,17.1,11.0,14.4,20,331,,
2008,CADILLAC,STS AWD #,MID-SIZE,3.6,6,AS6,X,14.0,8.9,11.7,24,269,,
2008,CADILLAC,XLR,TWO-SEATER,4.4,8,AS6,Z,17.3,11.4,14.7,19,338,,
2008,CADILLAC,XLR,TWO-SEATER,4.6,8,AS6,Z,15.7,9.6,13.0,22,299,,
2008,CHEVROLET,AVALANCHE,PICKUP TRUCK - STANDARD,5.3,8,A4,X,16.4,11.5,14.2,20,327,,
2008,CHEVROLET,AVALANCHE,PICKUP TRUCK - STANDARD,6.0,8,A4,X,18.8,13.5,16.4,17,377,,
2008,CHEVROLET,AVALANCHE 4X4,PICKUP TRUCK - STANDARD,6.0,8,A4,X,19.1,13.8,16.8,17,386,,
2008,CHEVROLET,AVALANCHE 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,17.1,12.2,14.9,19,343,,
2008,CHEVROLET,AVALANCHE 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,21.9,16.1,19.3,15,309,,
2008,CHEVROLET,AVALANCHE FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,16.6,11.8,14.4,20,331,,
